,review,assessment
111,"Отличная игра! Детям очень понравилась. Подарили на новый год, сын доволен подарком. Рекомендую!, ",True
112,"Мальчик 5 лет в восторге, каждый день зовёт играть в нее, ",True
113,"+красивая, качественная печать, качественые детали +нравится ребенку +кооперативная, т.е играешь в команде с ребенком, что плюс если ребенок остро реагирует на проигрыш кому-то +милый новогодний сюжет-нам выйграть получилось всего раза два из 15-не ясно как дойти до домика: нужно выкинуть выкинуть кубик с последними следом перед домиком? Если да, то елка собирается крайне быстро, тк четыре раза в конце выбросить конкретные следы нереально. Или по умолчанию если после фигурки больше нет следов как выпали на кубике то можно прыгать на домик? -нет смысла в пятой детали елки. Если автоматом выпала елка пятый раз то сразу наступает проигрыш и собирать эту деталь нет смысла. Мы придумали еще звезду, якобы гирлянда загорелась и наступил НГ, так и елка окончательно собрана и немного продлеваем игру., ",True
114,"Шляпки сделаны из хлипкой пласмассы, при первом же использовании отломалась ручка от красной присоски и отломались ножки которыми шляпки крепятся к фигуркам., ",False
115,"Классная игра, развивает усидчивость, моторику. Детальки достать очень сложно, конечно игра не 4+, а где то от 6-7 лет, младшая дочь, 4 г 8 мес может достать некоторые детальки, но конечно же старшему брату проигрывает, поэтому интерес к игре теряется быстро. Но нашего старшего сына, ему 7 лет, игра очень заинтересовала, старается вытащить детальки, ну и немного тренирует счёт, тк на карточках разные цифры и в конце он считает кто сколько заработал. Вообщем берите, не пожалеете, можно интересно провести время всей семьёй! , ",True
116,"Поиграли на ура. Качество отличное, карточки сами пластиковые. Не пожалеете о покупке. Как играть посмотрели на двух видео. Две колоды, синяя недвижимость, красная игровая, деньги и сюрпризы. Раздали по 5 игровых карт каждому, с синей верхнюю открыли, каждому по карте с красной колоды. Каждый делает ставку одновременно или пасует. Кто первый собрал 3 рядя цветовой недвижимости, тот и выиграл. В улу цифра говорит о количестве необходимых карт недвижимости. , ",True
117,"Купили игру ребенку 4,8 лет, так как до этого были в восторге от игры монополия джуниор от этого бренда. К сожалению игра разочаровала. На коробке рекомендуемый возраст 5+. При этом задания на карточках из серии: ""покажи какой звук издает лошадь"". Или: ""Вы отправляетесь кататься на лыжах. Вы научились кататься на лыжах или сноуборде?"". То есть задумка с карточками-заданиями хорошая, но сами задания непонятно на кого рассчитаны, ",False
118,"Купила сыну любителю шахмат в дорогу играть, но: 1 разочарование это не узнаваемый фигуры (сами на себя не похожи), 2 в этот же день сломался замок и теперь брать с собой их не возьмешь, ",True
119,"Набор игр достаточно интересный, в нашей семье играли дети всех возрастов, от 6 до 12 лет., ",True
120,"Средне,управлять шариком трудно было девочке 13 лет. На вид пластмасса и крылья такие себе . В общем по мне цена завышена за пластиковую головоломку., ",True
121,"Товар ужасный! Купили ребёнку в подарок и в первый же день начали рассыпаться деревянные ручки, которыми нужно отбивать мяч! Дерево просто начало рассыпаться на щепки, лопаться!!!! Гвозди маленькие вбиты так, что они просто раскололи дерево до момента эксплуатации этой игры! Производитель, это что такое вообще???? За такие деньги, Вы конечно простите...!!! НЕ РЕКОМЕНДУЮ!!! В итоге - разочарование у ребенка и выброшенные на ветер 1799 руб., ",False
122,"Отличная семейная игра. Дети практикуют устный счёт и образное мышление, родители борятся с Альцгеймером)) , ",True
123,"За 50 р достойная игра, ",True
124,"4 года - буквы вообще учить не хочет, ничем интерес не вызвать. Уже складывать цифры научились до 5, а буквы прям беда. Сели вчера и проиграли весь вечер в это лото. Фишки хорошие, карточек 7 штук и две из них фиолетовые. Думаю - ламинировать имеет смысл. Картон не слишком плотный, и замяться и порваться может., ",True
125,"Купились, естественно, на Гарри. Сын большой поклонник. Разобраться в правилах сложно. Играть скучновато. Карточки-вообще не понятно как расшифровывать некоторые. Некоторые так и отложили, не брали в игру. Инструкция ОООЧЕНЬ корявая. Некоторые правила приходилось по ходу игры додумывать. Много непонятных ситуаций., ",True
126,"В целом игра прикольная, много интересных заданий и ловушек на игровом поле. Картон твердый, красочный. Играем всей семьей, нескучная игра! Но… 
В комплекте 4 монстрика, у одного монстрика (зеленого) отломана ножка, из-за этого снимаю звездочку., ",True
127,"Отличная игра, ребёнку 3 года и 6 лет игра детям понравилось, с младшем играем без карточек со старшей с карточками., ",True
128,"Прекрасная игра для семейного досуга. Как и в других играх от Ravensburger присутствует элемент случайности (и даже два! бросок кубиков + когда мышка прыгает в дырку в сыре), поэтому игра долго не надоедает. При прочих равных игра может сложиться совершенно по-разному. Качество исполнения самих комплектующих отличное! Приятно смотреть, держать и играть!, ",True
129,"Если дети постоянно шумят,бегают по комнатам,сбивая малышей с ног. Просто купи им Уно и они 1 час спокойно посидят и весело проиграют. Игра для деток школьников., ",True
130,"Очень нравится книга, ребенок любит играть, ",True
131,"Замечательная игра! Вообще, у Звезды очень много  хороших и качественно сделанных игр. Эта нам нравится особенно. С одной стороны, она действительно интересная, в ней нужно думать, с другой - не очень сложные правила. Мы играем всей семьей, и интересно и взрослым и детям. Дочка начала с нами играть с 6 лет. В отличие от ""Путешествия к центру земли"", которая посложнее, в правилах этой игры она разобралась достаточно быстро.  Теперь часто покупаем эту игру  подружкам 6-8 лет в подарок на день рождения. Не смотрите на возрастное ограничение на коробке 10 +, если ребенок играет в настольные игры, то с 6,5 - 7 лет ее вполне можно рекомендовать. Время игры на 4-х человек - где-то час., ",True
132,"Про количество игроков так мимоходом в конце упонимантся и по отзывам не сразу ясно, что расчитано на большую компанию от 6 чел + ведущий!
Это самый большой минус, в остальном же по составу игры интересная.

Советую брать для проведения дней рождений в стиле амонг ас или если на площадке родители не против таких игр), ",True
133,"Столько счастья! Качество прекрасное.Играли и взрослые, и дети., ",True
134,"Игра интересная. Развивает внимательность и быстроту реакции. Внутри книжечка с правилами. Возможно 5 вариантов игры, но вдвоём можно играть только в 3 варианта. Игра понравилась и мне и сыну 9 лет., ",True
135,"Очень понравилась игра, НО не было карточек мемори для игры , а вместо них поставили лишний набор пазлов (, ",True
136,"Очень милые зверюшки, красивые магнитики, ",True
137,"Классная, заинтересовала 2-ух летку и 4-ех , периодически достаем, играем), ",True
138,"Интересная игра. Долго разбирались в правилах первый раз, но это того стоит. Играем мы взрослые с детьми 6 и 8 лет, всем нравится. По времени не так долго, как классическая монополия. В среднем игра длится 30-40 мин. Качество всех деталей хорошее: прочный картон, металлические фигурки, толстый пластик. , ",True
139,"Яркие, плотные, качественные детальки , ",True
140,"Подарили сыну на день рождения. Нареканий к работе самой ручки нет, плавит пластик отлично. Есть неплохая книжка с трафаретами для начинающих и спец.бумага на которой нужно рисовать. Некоторые цвета пластика в наборе оказались слишком узкими и ручка их просто не захватывает, можно спокойно вытянуть пластик из ручки в то время когда моторчик крутит в противоположную сторону, соответственно сделать из них что-то, практически, невозможно. Также некоторые цвета пластика пахнут очень сильно, что даёт повод усомниться в качестве пластика. Отдельно брать пластик этой фирмы точно не буду. Прозрачная бумага по которой нужно рисовать в первый же день свернулась в трубочку., ",True
141,"Классическое мемо. Карточная игра яркая и красочная., ",True
142,"Покупаем второй набор из этой серии. Пластик на липучках - хорошая игра для развития ребёнка. Все детали в нужном количестве. Липучки сразу приклеяны к карточкам и овощам с фруктами.  Самим ничего клеить не надо., ",True
143,"Интересная игра, необычно. Пластик качественный. Но по приложенным правилам быстро надоедает. Поэтому мы с дочкой придумываем свои, чтобы разнообразить. Например, использовать игральный кубик. Или выбирать букву и называть слова на эту букву, на чьем слове овечка чихнет, тому балл. В общем включаем фантазию! Еще докупили бутылку готового раствора для мыльных пузырей, можно играть бесконечно, ",True
144,"Может, мы в чем-то не разобрались, но после открытия ждало разочарование. Дешевые белые буквы на полых квадратиках и отдельно полуразрезанный лист с магнитами на поролоне.  Поролон надо вставлять в буквы, он не держится, выпадает, надо придумывать какой-то клей. Надо было пометить, что это набор ""сделай сам"" сомнительного качества.  Игровое поле бумажное, хлипкое., ",False
145,"Игра интересная,весёлая.Играли и дети и взрослые.Карточек много,качество  хорошее., ",True
146,"Хорошая и увлекательная игра, не на один раз, как обычно это бывает у детей)) играют с удовольствием каждый день, вот уже на протяжении недели! К покупке однозначно рекомендую!!!, ",True
147,"Не вижу предыдущий отзыв свой, хочу забрать свои слова обратно! Один день - не может быть показательным всё-таки. 
Разыгрались! Дочка сама выбирает эту игру,  3г, ей понравилась в итоге. Даже срабатывать стал очень даже часто!)) Это весело)
Щипцы - очень полезный предмет для моторики, и они очень удобные, продуманные. 
Хорошая игрушка!, ",True
148,"Качественная бумага купюр, красочные, прорисованы (50,100,200,500,2000,5000). Монеты пластмассовые (1,2,5,10). Монеты 2 и 5 одного размера. По количеству не считала. Коробка с лотками бумажная, думала пластик., ",True
149,"Играют дети 2,5 и 3,5 лет. Мы тоже с ними играем. На малейшие толчки и задевания, динозавр не срабатывает. Взрослые могут так играть до бесконечности, не разбудив его А вот на такие неумелые движения, как у детей, рано или поздно сработает. Они его заденут, либо вешая, либо снимая косточку. На то и расчет, иначе дети и половины костей бы не успевали повесить, как он все скинул. Купили за 1799, но бывает и дешевле. Ждем друзей 3-4х лет на игру., ",True
150,"Игра одно разочарование, ",True
151,"Ребенок играет с большим удовольствием, вот что входит в набор: 
3 Бакугана
3 карточки
2 магнита
арена, ",True
152,"Неплохая игра, качественый пластик, все работает, ",True
153,"Очень классная дети и взрослые довольны., ",True
154,"Мне понравилась в целом игра, дети пока не играли, думаю заценят, ",True
155,"К покупке однозначно не рекомендую.
Игра полностью деревянная  - сделана качественно - к этом без претензий.
Но у нас есть подобные игры с кирпичиками , их хотя бы вариант построить - у этой как положено строить не вариант ибо брёвнышки наровят скатиться и упасть во все стороны. Что бы построить приходиться класть боком на книгу ставить детали,потом накрывать второй и поднимать, но неловкое движение и опять начинается сборка сначала. По факту стоишь дольше,чем играешь. , ",True
156,"Из плюсов то, что игра интересная и компактная. Можно брать с собой в поездку. Карточки яркие. Ребёнку 6 лет очень понравилось.Минусы в коробке. Очень хлипкая крышка(( если ребёнок будет открывать и закрывать, на долго не хватит., ",True
157,"Супер, ",True
158,"Отличная игра! Играем с мужем и дочкой 4 года. Правила простые. Игра - ходилка, только вверх. Нужно довести свою команду из трёх кур и посадить на спину петуха. Кто первый доведёт всех -  победит! При этом соперники могут сбить твоих кур яйцом , находящимся у петуха, если им выпадает изображение петуха на кубике. Если такое произошло, то сбитая курица снова начинает восхождение наверх уже с того места,  куда упала. Поэтому играть можно долго ! И главное, весело! Игру рекомендую! Качество отличное , как и у всех игр Ravensburger ! У нас их уже 4 ! Все были куплены в Детском мире, везде полный комплект и идеальная упаковка. Из минусов игр этого производителя - только высокая цена. Спасибо Детскому миру за скидки !, ",True
159,"Детская версия игры ""Уно"".  Упаковка хорошая, карточки плотные, печать чёткая. Играли всей семьёй, вариантов игры несколько. Понравилось и  ребёнку 5 лет, и взрослым. , ",True
160,"Отличное домино в коробочке. Цена 119 была. , ",True
161,"У нас, как и у всех, наверное, есть обычная версия, но захотелось именно набор с Россией. Играю и рассматриваю, все очень качественно, стоит того! , ",True
162,"на картинке игра выглядит интереснее, наверное мы ожидали большего от нее, дети 5 минут поиграли и бросили. у нас была игра на подобии этой, намного интереснее (бешеный верблюд, суть примерно та же, уложить как можно больше предметов ему на спину). а тут половина предметов из картона, включая саму машину((, ",True
163,"Очень смешная и забавная игра для всей семья! , ",True
164,"Увидели игру по акции и решили купить ! Игра сделана качественно , хорошие крупные фигуры , устойчивая конструкция и игровое поле ! Игра очень простая , но при этом Интересная и смешная ! Играли всей семьей часа три , без остановки !, ",True
165,"Очень полезная игрушка, познакомились с ней у нашего логопеда, она развивает реакцию, скорость, а гл. ребенок учится правильно дуть, не в щеки, а прямо как раз цель задуть свечки, что и вызывает азарт у детей, можно много ещё чего написать, вообщем игрушка очень даже полезная, гл. дельно ее применить, ",True
166,"Изумительная игра! Интересная, непредсказуемая, достаточно быстрая, лёгкая и, главное, залипательная!)) Взрослые и дети 8 и 3 лет играют с удовольствием! Кто играл в ""зомби в доме"" - эта игра с тем же принципом, но проще. Мы подсели), ",True
167,"Все хорошо, но слишком толстые, в руке помещается 4 шт, неудобно держать. Коробка качественная, но теряет вид из за лишней информации, могли бы отдельно напечатать. Плюс на коробке говориться, что в домино можно играть 40 разными способами, а ни одного не написали., ",True
168,"Отличная игра,играем с детьми с удовольствием.Всем советую.А для деток помладше есть вариант scrable в голубой коробке., ",True
169,"Хорошая куколка, от 2 лет ребёнку интересно, играет, примеряет наряды, кукла была с картонной основой, но совет из комментариев помог, приклеила на двухсторонний скотч основу для вещей, и вуаля, она магнитит, у нас на холодильнике висит , ",True
170,"Игра детям очень понравилась, не сложная, но требует внимательности, тренирует умение определять где более или меньше число, продумывать свой дальнейший ход. 7 и 11 лет очень даже 👍, ",True
171,"Игра хорошая, интересная , качественная. Но нет всех карточек, то есть остальное по факту, смоирите на детали- собирайте!, ",True
172,"Отличные лабиринты. Двуручная игры улучшают взаимодействие между правым и левым полушариями мозга. Это особенно важно для детей до 12 лет, у которых ещё не созрел короткий путь между ними. В результате гармонизируется соотношение логики и эмоций: уходят капризы, улучшается творческая активность и способность к обучению, в том числе в точных дисциплинах. , ",True
173,"Продавалась со скидкой 1799р+списали бонусы 👍🏻 Шикарный балансир! 
Играли с дочкой 3,5г - всё получается, интересно, падают неожиданно, башня качается во время игры (строго на идеально ровной поверхности надо ставить - на коробку/книгу/стол), ",True
174,"Ребенку понравилась..Принцип напоминает кубики Чаплыгина но удобннее и меньше.Понравилось что из дерева и можно крутить..Кстати,игрушки из дерева хорошо подходят детям с гиперактивностью ..тк у деревянных игрушек особая энергетика.Рекомендую к покупке, ",True
175,"Подарила 5 летний девочке, она в восторге. Игра на реакцию.  Дороже 1400 покупать бы не стала. Т к карточек не настолько много и эта игра скоро будет не интересна., ",True
176,"Купили ребёнку на НГ 3,3 года, очень понравилась эта игра, хороший качественный пластик, правила понятные, играем всей семьей, ",True
177,"Подарили ребёнку на 2 летие,игра понравилась, но ещё плохо нажимает в силу возраста, детям 7 лет понравилась, играли весь вечер, принцип игры в том что остров в середине крутиться, а в нем букашки, необходимо нажимать на хамелеон что б он высунул язык и поймал букашку, кто больше поймает тот и выйграл. Для крутящегося механизма необходимо 3 пальчиковые батарейки, батареек в комплекте нет, ",True
178,"Имею 2 варианта игры ""Monopoly"". В путешествие приобрела дорожный вариант игры. РАЗОЧАРОВАНА!!! Производитель решил, что ""дорожная"" значит достаточно уменьшить игру до ""миниатюрных габаритов"". Было бы идеальным, если бы игровое поле-футляр представлял собой МАГНИТНУЮ мини-доску с металлическими фигурками. Фигурки - это вообще отдельная история! Пластиковые НЕУСТОЙЧИВЫЕ фигурки о-о-о-о-очень  маленького размера. Зачем??? Также производитель оставил право за потребителем самостоятельно наклеить на футляр  игровое поле. Это что за экономия???  Игра не проработанная, не функциональная!, ",False
179,"Игра хорошая. Нам понравилась, дети играют с удовольствием. Единственное, что я бы поменяла, буквы и цифры на поле нужно как-то выделить, другим цветом, а то они синие на синем фоне, плохо видно, нужно приглядываться... , ",True
180,"Якубовича не хватает только ), ",True
181,"Очень интересная игрушка. Дети 4 и 8 лет запоминают и все верно выставляют.еще прячут детальки и спрашивают, какого животного не хватает. Хорошее изделие без изьянов. Вышла со скидками и бонусами за 300 руб. Идеально, ",True
182,"Задумка у игрушки хорошая. Дочери 3.5, игрушка заинтересовала, задания понятные, интересные, но само исполнение игрушки не очень. Отверстия не совпадают, из за этого не всегда горит лампочка при правильном ответе, приходится в этот момент помогать ребёнку, и выглядит это все как то хлюпенько., ",True
183,"Игра понравилась,поле большое, ",True
184,"Отличная игрушка для всей семьи , ",True
185,"Доска хорошая, качественная, массивная. Но, вот сами фигуры и шашки хлипкие. Шашки вообще тонюсенькие. Разметки цифро-буквенной нет на доске, если надумаете заниматься шахматами, разучивая  партии, не получится. Внутренняя часть, где шахматы лежат, у меня с одной стороны отошла, неудобно,  мешает, надо клеить или вообще убрать, а фигуры хранить внутри россыпью. , ",True
186,"Выглядит крупно, достойно, игра интересная для ребёнка лет, думаю, с 4 , моему 7, очень интересно, играем часто), ",True
187,"Хорошая, качественная картинка. Но нет грань которые держали бы квадратики между собой и они выпадают. Чтот очень не удобно, можно легко потерять. В дорогу с собой никуда не возьмешь. Очень расстроена, ждали игрушку как была у меня в детстве, а пришло совсем не то., ",True
188,"В целом задумка игры на развитие мышление,  моторики очень достойна. Взяла дочке на 4 года. Но очень расстроило, что в инструкции есть расхождение в цвете деталей (1шт), при чем темно синяя деталь в инструкции обозначена как фиолетовая??‍♀️  Я специально не брала дешевый вариант такой игры, так как читала что там такое встречается. И каково было мое разочарование, когда я увидела такое в этой игре!((((, ",True
189,"Долго хотела купить и не пожалела, что купила!цена по скидке 449 руб. для такой игры просто отлично!  Ребёнку 5,5 лет заинтересовала, очень мотивирует зелёная лампочка, которая загорается при правильном ответе! Благодаря этой лампочке ребёнок прежде чем соединить ответы думает и радуется когда видит что правильно отвечает.  Качество хорошее, задумка отличная. Для работы нужны 2 батарейки АА в комплект не входят., ",True
190,"Была не внимательна, конечно, но никак не ожидала, что внутри будут не магниты, а наполнитель с магнитным слоем. Пластиковые фишки все в зазубринах, после вставки этой подушечки она вылетает. Количество фишек не соответствует заявленному в инструкции, хоть и не критично для игры. И самое главное (я конечно ориентируюсь на старый советский реально магнитный вариант такой игры) нет полосок для игроков. Куда, спрашивается набрать эти 7 букв, как и где их держать, чтобы другие не видели? Разочарована полностью. Не рекомендую!, ",False
191,"Замечательная ручка! Делаем теперь по книге трафареты каждый день что-то новенькое))) и ребёнку интересно, и взрослым. , ",True
192,"Прекрасная игра, дошкольнику очень понравилась. Если бы листы с заданиями были на плотной бумаге, чтобы постоянно не поправлять при сдвигании, было бы еще лучше. , ",True
193,"Игра очень понравилась, играем с детьми (одному 9 лет, другому 6). Игра командная, у всех общая цель - собрать артефакты и покинуть остров, пока его не затопило, поэтому никто не ссорится и не расстраивается. Очень хорошая игра для семьи., ",True
194,"Отличная игра понравилась не только именнику но и друзьям.Особенно понравилось что тут большрй выбор щенков.Дети играли весь праздник,а родители интересовались где можно купить., ",True
195,"Идея игрушки супер! Но очень жаль потраченных денег. Купили ребенку подарок под ёлку на Новый год. На второй день сломалась, стал заподать один зуб и получалось так, что механизм срабатывал только на него. Отремонтировать не получилось. Игрушка отправилась на помойку., ",False
196,"Купили со скидкой обе версии. Вторая показалась интереснее для круга старше 30.  Интересное развлечение с добрыми заданиями, заставляет мозг шевелиться)), ",True
197,"Ребенок в восторге. Есть несколько решимов чувствительности у ослика., ",True
198,"Классная игра! Быстрая, лёгкая, весёлая. Взяли дочке (3 года), но чаще играем с мужем 😄, ",True
199,"По цене вышло 1059р. Своих денег не стоит. Самое хорошее это коробка жестяная и хорошие бочонки. Карточки из очень тонкого картона. Мешок для бочонков из подкладочной синтетической полупрозрачной ткани, а вместо завязок резинка банковская. , ",True
200,"Нам 10 месяцев, игрушка отлично тренирует пальчики на захват, но пока мы складываем всех пчёлок к себе в рот =), ",True
201,"Вообще не оценили хвалебных отзывов, есть ощущение, что игру переводили и так перевели, что написанное на картах не соответствует тому, что может быть в процессе игры., ",True
202,"Всё с игрой нормально. Полный комплект. Качество устраивает. Слегка доработали - начертили поле на картоне из 10 шагов для 6 игроков (+ 6 фишек). Ну и положили в коробку ручку и блокнот (чтобы считать деньги).  Если добавить к моим детям ещё одного соседского ребенка, то я могу надолго заняться своими делами :) рекомендую!, ",True
203,"Отличная, веселая и интересная игра , но нам попалась с браком , нет желтых стаканчиков, очень неприятно за такую цену ( коробка была запечатана ).Ребёнок расстроен!Придется искать альтернативу, ",True
204,"От старшего ребёнка много лото осталось, но половинок не было. Взяла эти, хотя смутили отзывы, что карточки мол мнутся, рвутся. Открыла и прям обидно за игру. Отличные плотные прозрачные карточки, нормальные карточки поля. У нас много лото, и это очень классное, не уступает более дорогим. Единственное, что для прозрачных карточек нет пакетика или мешочка, чтобы внутри коробки не болтались, как это есть в некоторых версиях лото, но пакетики из икеа в помощь. Сама игра да за 280р просто огонь., ",True
205,"Со своего детства любила такие электронные викторины. Они тогда ещё на КБС-ках были. Одно время их не было совсем. Дочери не удалось купить.Очень обрадовалась, когда увидела для внука. Купила на именины! Ребятишки собрались, взрослые, кто помнил - восхищению не было предела! И радость встречи с любимой игрой, и новые красивые карты. Их подбор - ВСЁ! Кроме пустяка - разводка была бракованная. Описание животных или вопросов вело к неверным ответам.Пришлось вернуть в магазин. Если не только наша игра, а вся партия такая, придётся ждать, когда привезут другую. Пока взять ещё раз не рискнули, так как в магазине при покупке проверить нельзя. Только после оплаты. Ну пенсия не резиновая. Возврат через несколько дней. Купили другую игру., ",True
206,"Игре нашей именно в этой версии ровно 4 года!!! Не скажу, что играем регулярно или раз в месяц, но одна из любимых игр. На данный момент детям 12, 10 и 5 лет. Играем с 8-летнего возраста старшей. Она у нас грамотная и с ней всё по-взрослому. Средняя не сильна в русском и вот тут обстановка очень юморная и напряженная. Младшей позволяем говорить слова без всяких правил, лишь бы принимала участие в свое удовольствие. Все стремятся как можно быстрее передать ход. Т.к я аккуратистка, то придумала передавать не бомбочку, дабы дети её не уронили, а карточку со слогом. А бомбочку надежно ставим посередине стола. Работает до сих пор (только недавно пришла пора сменить батарейки)., ",True
207,"Хорошая игра, ",True
208,"Сама задумка хорошая, но исполнение, не дороже 5 руб. порезаться легко можно. Одни острые пластиковые заксенцы, жаль что такие вещи продаются в Детском мире. :(, ",False
209,"как обычно - не может быть все удачно, если совместить 3 игры., ",True
210,"Ручку подарили ребёнку на НГ. После первой же попытки нарисовать что-нибудь, следуя инструкции, кнопка подачи пластика прекратила нажиматься. Сняли корпус и посмотрели причину: кнопка буквально ""на соплях"" прикреплена к плате и западает от любого нажатия., ",False
211,"Игрушка просто шок. На барабане намотана картинка с машинками, и машинка пластиковая на палке прикреплена к рулю. Всё. На этом все. И за это 3500р? Ребят, это не серьёзно! 2,5 года ребёнку уинтересно только рулём крутить, а 5 летнему ребёнку вообще не интересна. Вот и вся игрушка. Жаль потраченных денег. , ",False
212,"Яркие цвета, большой объем,хорошо упакован, ",True
213,"Все работает отлично, ",True
214,"За 1700 купила , это очень дорого для такой игры. У нас целый шкаф настолок, в том числе подобных развлекательных. Почему- то я думала,  что страусы подвижные, поочереди выскакивают, и тогда нужно по ним бить! Ну нет , они все на одном уровне стоят , только свет загорается то на одном, то на другом. Вообщем , ерунда полная. Очень примитивно, недоработано. На 15 минут повелелиться  для компании детей на празднике. Красная цена рублей 700. Только за бренд деньги., ",True
